Oregonian ID,Site Name,Address,City,State,Lat,Long,Inspection conducted?,Inspection report available?,Inspection year,Lead present?,Earlier lead discovery reported,Highest lead level detected (ug),Where highest lead level detected?,Lead present outside range?,Notes,Had firing range?,Firing range use,Additional details
103,Buckley AFB (Enclave),19340 E Sunlight WAY,Aurora,Colorado,39.7002326,-104.7566524,No,No,,Unknown,,,,Unknown,,Yes,Storage,"Lead dust levels are within allowable limits, said Lt. Col. Elena O'Bryan, a spokeswoman."
104,Durango,283 Girard St,Durango,Colorado,37.2390606,-107.8768102,No,No,,Unknown,,,,Unknown,,Yes,Storage,"Lead dust levels are within allowable limits, said Lt. Col. Elena O'Bryan, a spokeswoman."
105,Montrose,12147 6390 RD,Montrose,Colorado,38.514037,-107.89642,No,No,,Unknown,,,,Unknown,,Yes,Storage,"Lead dust levels are within allowable limits, said Lt. Col. Elena O'Bryan, a spokeswoman."
106,Enfield,155 Hazard Ave,Enfield,Connecticut,41.9883705,-72.5561486,Yes,Yes,2014,No,,,,No,,Yes,,
107,Southington,590 Woodruff St,Southington,Connecticut,41.6064622,-72.8548679,Yes,Yes,2015,Yes,,160,Old firing range floor,Unknown,,Yes,"Kitchen, locker room & storage","A lead designer licensed by the state of Connecticut is writing specifications for the lead hazard control in the former firing ranges, Capt. Mike Petersen said in February. The Connecticut National Guard is working on getting money to pay for the cleanup."
108,New Britain,855 Stanley St,New Britain,Connecticut,41.670233,-72.771185,Yes,Yes,2012,Yes,,460,"Fitness center, under table",Yes,,Yes,Supply storage area,"A lead designer licensed by the state of Connecticut is writing specifications for the lead hazard control in the former firing ranges, Capt. Mike Petersen said in February. The Connecticut National Guard is working on getting money to pay for the cleanup."
109,Westbrook,Brookside Ave,Westbrook,Connecticut,41.283125,-72.447878,Yes,Yes,2015,Yes,,560,Firing range vent,Unknown,,Yes,,"A lead designer licensed by the state of Connecticut is writing specifications for the lead hazard control in the former firing ranges, Capt. Mike Petersen said in February. The Connecticut National Guard is working on getting money to pay for the cleanup."
110,Waterbury,64 Field St,Waterbury,Connecticut,41.5532017,-73.0441806,Yes,Yes,2014,Yes,,880,Old firing range,Unknown,,Yes,Vault & mess storage,"A lead designer licensed by the state of Connecticut is writing specifications for the lead hazard control in the former firing ranges, Capt. Mike Petersen said in February. The Connecticut National Guard is working on getting money to pay for the cleanup."
111,Branford,87 Montowese St,Branford,Connecticut,41.2781724,-72.8066139,Yes,Yes,2014,Yes,,"1,200",Old firing range floor,Unknown,,Yes,,"A lead designer licensed by the state of Connecticut is writing specifications for the lead hazard control in the former firing ranges, Capt. Mike Petersen said in February. The Connecticut National Guard is working on getting money to pay for the cleanup."
112,New London,249 Bayonet St,New London,Connecticut,41.3688475,-72.1098333,Yes,Yes,2015,Yes,,"1,300",Floors and walls of old firing range,Unknown,,Yes,"Kitchen, locker room & storage","A lead designer licensed by the state of Connecticut is writing specifications for the lead hazard control in the former firing ranges, Capt. Mike Petersen said in February. The Connecticut National Guard is working on getting money to pay for the cleanup."
113,Stratford,63 Armory Rd,Stratford,Connecticut,41.23,-73.151,Yes,Yes,2015,Yes,,"3,400",Old firing range floor,Unknown,,Yes,,"A lead designer licensed by the state of Connecticut is writing specifications for the lead hazard control in the former firing ranges, Capt. Mike Petersen said in February. The Connecticut National Guard is working on getting money to pay for the cleanup."
114,Norwich,38 Stott Ave,Norwich,Connecticut,41.5761688,-72.1093147,Yes,Yes,2014,Yes,,"6,400",Former firing range electrical panel,Unknown,,Yes,,"A lead designer licensed by the state of Connecticut is writing specifications for the lead hazard control in the former firing ranges, Capt. Mike Petersen said in February. The Connecticut National Guard is working on getting money to pay for the cleanup."
115,Rockville,120 West Rd,Vernon,Connecticut,41.85694,-72.467631,Yes,Yes,2014,Yes,,"10,000","Vent in library, part of converted firing range",Unknown,,Yes,"Locker rooms, day room, library and vault","A lead designer licensed by the state of Connecticut is writing specifications for the lead hazard control in the former firing ranges, Capt. Mike Petersen said in February. The Connecticut National Guard is working on getting money to pay for the cleanup."
116,Hartford,360 Broad St.,Hartford,Connecticut,41.7649398,-72.6858587,Yes,Yes,2015,Yes,,"17,000",Former firing range,Unknown,,Yes,,"A lead designer licensed by the state of Connecticut is writing specifications for the lead hazard control in the former firing ranges, Capt. Mike Petersen said in February. The Connecticut National Guard is working on getting money to pay for the cleanup."
1349,198th Regiment Readiness Center,1401 Newport Gap Pike,Wilmington,Delaware,39.7288255,-75.6225132,Yes,No,2015,Unknown,,,,Unknown,,Yes,,
1350,Duncan Readiness Center,41 Corporate Circle,New Castle,Delaware,39.683312,-75.614777,Yes,No,2015,Unknown,,,,Unknown,,Yes,,
1351,Scannell Readiness Center,Governor Bacon Health Center Site,Delaware City,Delaware,39.57143,-75.585083,Yes,No,2015,Unknown,,,,Unknown,,Yes,,
1352,Georgetown Readiness Center,109 W. Pine St.,Georgetown,Delaware,38.6877078,-75.3866227,Yes,No,2015,Unknown,,,,Unknown,,Yes,,
1353,Milford Readiness Center,604 N. Walnut St.,Milford,Delaware,38.921962,-75.429041,Yes,No,2015,Unknown,,,,Unknown,,Yes,,
1354,Dagsboro Readiness Center,29752 Armory Road,Dagsboro,Delaware,38.5447435,-75.2292443,Yes,No,2015,Unknown,,,,Unknown,,Yes,,
1355,Pigman Readiness Center,601 Bridgeville Road,Seaford,Delaware,38.6506911,-75.6064649,Yes,No,2015,Unknown,,,,Unknown,,Yes,,
1356,Nelson Readiness Center,500 N Cass Street,Middletown,Delaware,39.45348,-75.721046,Yes,No,2015,Unknown,,,,Unknown,,Yes,,
117,Fort Coombs,Avenue D and 4th Street,Apalachicola,Florida,29.726417,-84.984469,No,No,,Unknown,,,,Unknown,,Yes,,
118,Arcadia,767 Kelly Dr,Arcadia,Florida,27.2308107,-81.864235,No,No,,Unknown,,,,Unknown,,Yes,,
119,Bartow,649 Cessna St,Bartow,Florida,27.9535921,-81.7810121,No,No,,Unknown,,,,Unknown,,Yes,,
120,Belle Glade,1071 S Main St,Belle Glade,Florida,26.6720618,-80.6704323,No,No,,Unknown,,,,Unknown,,Yes,,
121,Bonifay,308 E North Ave,Bonifay,Florida,30.802344,-85.68293,No,No,,Unknown,,,,Unknown,,Yes,,
122,Brooksville,16386 Spring Hill Dr,Brooksville,Florida,28.4803331,-82.4545013,No,No,,Unknown,,,,Unknown,,Yes,,
123,Cedar Hills,6974 Wilson Blvd,Jacksonville,Florida,30.268822,-81.759056,No,No,,Unknown,,,,Unknown,,Yes,,
124,Chipley,749 7th St,Chipley,Florida,30.775577,-85.536162,No,No,,Unknown,,,,Unknown,,Yes,,
125,Clearwater,706 N missouri ave,Clearwater,Florida,27.973071,-82.789129,No,No,,Unknown,,,,Unknown,,Yes,,
126,Cocoa,308 N Fiske Blvd,Cocoa,Florida,28.3608307,-80.7424065,No,No,,Unknown,,,,Unknown,,Yes,,
127,Crestview,1518 E James Lee Blvd,Crestview,Florida,30.7606631,-86.5496132,No,No,,Unknown,,,,Unknown,,Yes,,
128,Crystal River,8551 W Venable St,Crystal River,Florida,28.8652538,-82.5774916,No,No,,Unknown,,,,Unknown,,Yes,,
129,Dade City,38017 Live Oak Ave,Dade City,Florida,28.365701,-82.187175,No,No,,Unknown,,,,Unknown,,Yes,,
130,Defuniak Springs,709 State Highway 83,Defuniak Springs,Florida,30.711204,-86.1228899,No,No,,Unknown,,,,Unknown,,Yes,,
131,Deland,401 S Alabama Ave,Deland,Florida,29.0214139,-81.3011294,No,No,,Unknown,,,,Unknown,,Yes,,
132,Fort Myers,3405 Marion St,Fort Myers,Florida,26.6559799,-81.844159,No,No,,Unknown,,,,Unknown,,Yes,,
133,Fort Pierce,2805 Delaware Ave,Fort Pierce,Florida,27.443012,-80.353311,No,No,,Unknown,,,,Unknown,,Yes,,
134,Haines City,Two,Haines City,Florida,28.1141841,-81.6178536,No,No,,Unknown,,,,Unknown,,Yes,,
135,Hollywood,910 N Dixie Hwy,Hollywood,Florida,26.0189096,-80.1495704,No,No,,Unknown,,,,Unknown,,Yes,,
136,Jax-Craig Field,Craig Airfield ,Jacksonville,Florida,30.3376,-81.5161,No,No,,Unknown,,,,Unknown,,Yes,,
137,Lake City,520 NW Lake Jeffery Rd,Lake City,Florida,30.1913109,-82.6463079,No,No,,Unknown,,,,Unknown,,Yes,,
138,Lake Wales,435 S Airport RD,Lake Wales,Florida,27.8962781,-81.619124,No,No,,Unknown,,,,Unknown,,Yes,,
139,Lakeland,4140 Drane Field Rd,Lakeland,Florida,27.995627,-82.02976,No,No,,Unknown,,,,Unknown,,Yes,,
140,Live Oak,1416 11th St SW,Live Oak,Florida,30.289917,-83.0056342,No,No,,Unknown,,,,Unknown,,Yes,,
141,Marianna,3645 US-90,Marianna,Florida,30.784475,-85.293193,No,No,,Unknown,,,,Unknown,,Yes,,
142,Miami,700 NW 28th St,Miami,Florida,25.8021548,-80.2087776,No,No,,Unknown,,,,Unknown,,Yes,,
143,North Miami,16391 NE 11th Ave,North Miami Beach,Florida,25.9260683,-80.1778729,No,No,,Unknown,,,,Unknown,,Yes,,
144,Ocala,900 SW 20th ST,Ocala,Florida,29.1674624,-82.1469177,No,No,,Unknown,,,,Unknown,,Yes,,
145,Orlando,2809 S Ferncreek Ave,Orlando,Florida,28.5108,-81.3593222,No,No,,Unknown,,,,Unknown,,Yes,,
146,Palatka,1325 Moseley Ave,Palatka,Florida,29.636803,-81.648908,No,No,,Unknown,,,,Unknown,,Yes,,
147,Palmetto,1107 14th Ave W,Palmetto,Florida,27.522257,-82.581884,No,No,,Unknown,,,,Unknown,,Yes,,
148,Panama City,3121 Lisenby Ave,Panama City,Florida,30.204714,-85.68426,No,No,,Unknown,,,,Unknown,,Yes,,
149,Plant City,4004 Airport Rd,Plant City,Florida,28.0033513,-82.1639,No,No,,Unknown,,,,Unknown,,Yes,,
150,Quincy,2049 Pat Thomas Pkwy,Quincy,Florida,30.554836,-84.590074,No,No,,Unknown,,,,Unknown,,Yes,,
151,Sarasota,2890 Ringling Blvd,Sarasota,Florida,27.335736,-82.5115749,No,No,,Unknown,,,,Unknown,,Yes,,
152,St. Augustine (Lance),190 San Marco Ave,St Augustine,Florida,29.9106246,-81.3213465,No,No,,Unknown,,,,Unknown,,Yes,,
153,St. Augustine (ST ARC-),2305 State Road 207,St Augustine,Florida,29.8315756,-81.3742405,No,No,,Unknown,,,,Unknown,,Yes,,
154,St. Petersburg,3601 38th Ave S,St Petersburg,Florida,27.734446,-82.682197,No,No,,Unknown,,,,Unknown,,Yes,,
155,Starke,720 Edwards Rd,Starke,Florida,29.9380242,-82.1166292,No,No,,Unknown,,,,Unknown,,Yes,,
156,Tallahassee,1225 Easterwood Dr,Tallahassee,Florida,30.452887,-84.224563,No,No,,Unknown,,,,Unknown,,Yes,,
157,Wauchula,450 Rodeo DR,Wauchula,Florida,27.533844,-81.838424,No,No,,Unknown,,,,Unknown,,Yes,,
158,West Palm Beach,3193 Gun Club Rd,West Palm Beach,Florida,26.6731393,-80.0917153,No,No,,Unknown,,,,Unknown,,Yes,,
159,Winter Haven,565 Avenue C SE,Winter Haven,Florida,28.0189705,-81.7188871,No,No,,Unknown,,,,Unknown,,Yes,,
160,Winder downtown,95 Maynard ST,Winder,Georgia,33.984146,-83.723962,Yes,Yes,2012,Yes,,"12,200",Indoor firing range,No,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
161,Statesboro Armory,18934 US 301,Statesboro,Georgia,32.4788,-81.75,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
162,Albany,1500 N Monroe ST,Albany,Georgia,31.597384,-84.158296,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
163,Americus,901 Adderton DR,Americus,Georgia,32.0847977,-84.2448259,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
164,Augusta,88 Milledge RD,Augusta,Georgia,33.4930321,-82.0033129,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
165,Calhoun,300 N Rivers ST,Calhoun,Georgia,34.5074343,-84.957069,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
166,Canton,1084 Marietta HWY,Canton,Georgia,34.2311673,-84.5007559,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
167,Cedartown,1699 Buchanan HWY,Cedartown,Georgia,33.985888,-85.2539916,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
168,Columbus,2505 Victory DR,Columbus,Georgia,32.4399873,-84.9632328,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
169,Cordele,620 E 8th ST,Cordele,Georgia,31.9717945,-83.7746427,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
170,Covington,4124 Carroll ST,Covington,Georgia,33.5961017,-83.8705893,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
171,Dalton,709 W Crawford ST,Dalton,Georgia,34.7711448,-84.9781135,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
172,Decatur,3736 Durham Pk RD,Decatur,Georgia,33.7720603,-84.2353667,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
173,Douglasville,6784 W Church ST,Douglasville,Georgia,33.74868,-84.751524,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
174,Dublin,908 Telfair ST,Dublin,Georgia,32.5288921,-82.9131112,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
175,Elberton,1031 Calhoun Falls HWY,Elberton,Georgia,34.0886191,-82.8449503,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
176,Oglethorpe Armory,5019 Hwy 42,Ellenwood,Georgia,33.6171166,-84.3088046,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
177,Gainesville,753 Alta Vista RD,Gainesville,Georgia,34.292518,-83.8389258,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
178,Glennville,1200 E Barnard ST,Glennville,Georgia,31.927786,-81.9074833,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
179,Griffin,1015 S Hill ST,Griffin,Georgia,33.2265217,-84.2694797,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
180,Hartwell,504 Fairview AVE,Hartwell,Georgia,34.3468207,-82.9191626,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
181,Hinesville,611 E Oglethorpe HWY,Hinesville,Georgia,31.8495591,-81.5862524,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
182,Jackson,468 Franklin ST,Jackson,Georgia,33.2899441,-83.9597282,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
183,Lagrange,205 Youngs Mill RD,La Grange,Georgia,33.0533843,-85.011652,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
184,Lawrenceville,121 E Crogan ST,Lawrenceville,Georgia,33.9569068,-83.9863754,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
185,Dobbins ARB,Atlantic Ave,Marietta,Georgia,33.9188,-84.5048,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
186,Marietta,631 N Marietta PKWY,Marietta,Georgia,33.9619849,-84.5336028,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
187,Metter,815 Fortner RD,Metter,Georgia,32.3817324,-82.0731113,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
188,Milledgeville,107 HWY 49 W,Milledgeville,Georgia,33.0735335,-83.2506322,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
189,Newnan,12 Armory RD,Newnan,Georgia,33.3647298,-84.8096315,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
190,Rome,340 Wilshire RD NE,Rome,Georgia,34.2722,-85.1254883,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
191,Savannah,1248 Eisenhower DR,Savannah,Georgia,32.008234,-81.096561,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
192,Swainsboro Armory,673 Kite RD,Swainsboro,Georgia,32.6076058,-82.362298,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
193,Thomasville,102 Varndoe ST,Thomasville,Georgia,30.815384,-83.991716,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
194,Thomson,612 Main St,Thomson,Georgia,33.475318,-82.5059632,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
195,Tifton,3111 US Highway 41 S,Tifton,Georgia,31.4320255,-83.4973854,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
196,Toccoa,341 Savannah St,Toccoa,Georgia,34.5815443,-83.3259914,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
197,Valdosta,2200 Cypress St,Valdosta,Georgia,30.8435491,-83.2546418,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
198,Washington,500 Water St,Washington,Georgia,33.7328855,-82.7300559,No,No,,Unknown,,,,Unknown,,Yes,Converted,"Spokeswoman, Desiree Bamba, did not respond to questions."
199,Bainbridge,510 Louise St,Bainbridge,Georgia,30.8936847,-84.5720892,No,No,,Unknown,,,,Unknown,,Yes,Converted,
200,Dawson,513 S Main ST,Dawson,Georgia,31.7695043,-84.4481976,No,No,,Unknown,,,,Unknown,,Yes,Converted,
201,Eastman Armory,308 Legion DR,Eastman,Georgia,32.1907782,-83.1833343,No,No,,Unknown,,,,Unknown,,Yes,Converted,
202,Eatonton,663 Godfrey RD,Eatonton,Georgia,33.329614,-83.4037479,No,No,,Unknown,,,,Unknown,,Yes,Converted,
203,Fitzgerald,702 S Gordon ST,Fitzgerald,Georgia,31.721771,-83.2612112,No,No,,Unknown,,,,Unknown,,Yes,Converted,
204,Hawkinsville,US 341,Hawkinsville,Georgia,32.294613,-83.4840492,No,No,,Unknown,,,,Unknown,,Yes,Converted,
205,Jesup,Peachtree,Jesup,Georgia,31.5988247,-81.8989772,No,No,,Unknown,,,,Unknown,,Yes,Converted,
206,Lavonia,12005 Augusta Rd,Lavonia,Georgia,34.4227212,-83.1030788,No,No,,Unknown,,,,Unknown,,Yes,Converted,
207,Lyons,572 S Victory DR,Lyons,Georgia,32.1891172,-82.3244935,No,No,,Unknown,,,,Unknown,,Yes,Converted,
208,Mckenna Armory,841 Anthony RD,Macon,Georgia,32.820414,-83.650405,No,No,,Unknown,,,,Unknown,,Yes,Converted,
209,Montezuma,718 Vienna RD,Montezuma,Georgia,32.288908,-84.013189,No,No,,Unknown,,,,Unknown,,Yes,Converted,
210,Moultrie,589 Industrial DR,Moultrie,Georgia,31.1843245,-83.7491779,No,No,,Unknown,,,,Unknown,,Yes,Converted,
211,Perry,1121 Macon RD,Perry,Georgia,32.4609499,-83.731461,No,No,,Unknown,,,,Unknown,,Yes,Converted,
212,Sandersville,320 Riddleville RD,Sandersville,Georgia,32.9709912,-82.8043364,No,No,,Unknown,,,,Unknown,,Yes,Converted,
213,Thomaston,320 Veterans DR,Thomaston,Georgia,32.875277,-84.3309163,No,No,,Unknown,,,,Unknown,,Yes,Converted,
214,Waycross,718 Garlington AVE,Waycross,Georgia,31.2151651,-82.3746327,No,No,,Unknown,,,,Unknown,,Yes,Converted,
215,Wheeler AASF,1971 Santos Dumont Ave,Wahiawa,Hawaii,21.4840275,-158.0376877,No,No,,Unknown,,,,Unknown,,Yes,Converted,
216,Pearl City,19-1210 Waihona ST,Pearl City,Hawaii,21.4068603,-157.9777842,No,No,,Unknown,,,,No,,No,,
217,Fort Ruger,3949 Diamond Head Rd,Honolulu,Hawaii,21.2611292,-157.7958872,No,No,,Unknown,,,,No,,No,,
867,Post Falls,5453 E Seltice Way,Post Falls,Idaho,47.706291,-116.874936,Yes,Yes,2014,Yes,,"7,977",Converted firing range,Yes,59 ug on drill floor ,Yes,,
218,Champaign Readiness Center,109 East Park,Champaign,Illinois,40.1173078,-88.237983,Yes,Yes,2013,Yes,,277,Former firing range,Unknown,,Yes,Converted,"Contamination was cleaned, said a spokesman, Capt. Dutch Grove."
219,General Jones Readiness Center,5200 South Cottage Grove Ave,Chicago,Illinois,41.7992022,-87.6070635,Yes,Yes,2013,Yes,,"1,506","Former firing range, also in front of weapons vault",Yes,"166 ug in mortar's office/storage, on floor",Yes,Converted,"Contamination was cleaned, said a spokesman, Capt. Dutch Grove."
220,Pontiac Readiness Center,825 West Reynolds,Pontiac,Illinois,40.873644,-88.6397342,Yes,Yes,2013,Yes,,"1,709","Basement, center of former firing range",No,,Yes,Converted,"Contamination was cleaned, said a spokesman, Capt. Dutch Grove."
221,Paris Readiness Center,"1021 N. Main Street, P.O. Box 305",Paris,Illinois,39.6271409,-87.6942908,Yes,Yes,2013,Yes,,"2,430","Former firing range, now storage",No,,Yes,Converted,"Contamination was cleaned, said a spokesman, Capt. Dutch Grove."
222,Lawrenceville Readiness Center,1522 Porter Avenue,Lawrenceville,Illinois,38.7266547,-87.6890058,Yes,Yes,2012,Yes,,"3,814",Locker room floor (former firing range),No,,Yes,Converted,"Contamination was cleaned, said a spokesman, Capt. Dutch Grove."
223,Elgin Readiness Center,254 Raymond Street,Elgin,Illinois,42.031841,-88.276664,Yes,Yes,2014,Yes,,"4,190",Former firing range,No,,Yes,Converted,"Contamination was cleaned, said a spokesman, Capt. Dutch Grove."
224,Dixon Readiness Center,412 W Everett,Dixon,Illinois,41.8478731,-89.4903169,Yes,Yes,2013,Yes,,"7,805","Basement, former firing range bullet trap",No,,Yes,Converted,"Contamination was cleaned, said a spokesman, Capt. Dutch Grove."
225,Kedzie Readiness Center,1551 North Kedzie Avenue,Chicago,Illinois,41.9096511,-87.7062418,Yes,Yes,2014,Yes,,"9,238",Storage area (former firing range),Yes,32 ug on kitchen prep table,Yes,Converted,"Contamination was cleaned, said a spokesman, Capt. Dutch Grove. Report notes lead on kitchen prep table at 32 ug."
226,Effingham Readiness Center,1206 West Temple Avenue,Effingham,Illinois,39.128089,-88.557499,Yes,Yes,2012,Yes,,"10,818",Bullet stop on left side wall blocking pipe,No,,Yes,Converted,"Contamination was cleaned, said a spokesman, Capt. Dutch Grove."
227,East St Louis Readiness Center,2931 State Street,East St Louis,Illinois,38.6144908,-90.1230278,Yes,Yes,2012,Yes,,"18,000",On bullet trap in former firing range,No,,Yes,Converted,"Contamination was cleaned, said a spokesman, Capt. Dutch Grove. Inspection notes lead on floor at access door to firing range."
228,Delavan Readiness Center,206 East Third Street,Delavan,Illinois,40.373476,-89.5462533,Yes,Yes,2013,Yes,,"23,955",Storage area (former firing range),No,,Yes,Converted,"Contamination was cleaned, said a spokesman, Capt. Dutch Grove."
229,Kankakee JAFRC,1191 East 4000 S Road,Kankakee,Illinois,41.1366424,-87.7977754,Yes,Yes,2013,Yes,,"25,136","Room 125A, former firing range at bullet trap area in corner",No,,Yes,Converted,"Contamination was cleaned, said a spokesman, Capt. Dutch Grove."
230,Sullivan Readiness Center,1400 North Main Street,Sullivan,Illinois,39.61016,-88.607458,Yes,Yes,2013,Yes,,"86,818",Former firing range - now storage room,No,,Yes,Converted,"Contamination was cleaned, said a spokesman, Capt. Dutch Grove."
